10,20
20,35
30,89
40,127
50,177
60,247
70,262
80,421
90,428
100,485
110,455
120,523
130,796
140,284
150,202
160,314
170,347
180,393
190,408
200,580
210,267
220,355
230,231
240,382
250,516
260,347
270,189
280,158
290,177
300,204
310,295
320,228
330,379
340,409
350,469
360,336
370,272
380,380
390,394
400,311
410,344
420,437
430,376
440,628
450,585
460,744
470,785
480,812
490,878
500,846
510,901
520,951
530,962
540,707
550,578
560,730
570,611
580,693
590,673
600,778
610,745
620,754
630,971
640,1306
650,1543
660,796
670,1001
680,1233
690,1787
700,1232
710,1267
720,1033
730,1608
740,1913
750,1810
760,1072
770,1768
780,1708
790,1392
800,1249
810,1984
820,2163
830,1971
840,2357
850,2024
860,1480
870,1953
880,2153
890,1531
900,1653
910,2044
920,1995
930,1637
940,1914
950,1708
960,1767
970,3459
980,2009
990,1672
1000,1961
1010,3106
1020,2032
1030,2410
1040,2909
1050,2505
1060,2337
1070,2212
1080,2515
1090,2290
1100,2422
1110,2334
1120,3008
1130,2999
1140,2379
1150,2867
1160,4610
1170,2497
1180,3935
1190,2808
1200,3272
1210,3576
1220,5647
1230,3913
1240,5779
1250,5961
1260,4967
1270,5340
1280,7310
1290,5055
1300,8362
1310,5556
1320,4416
1330,5406
1340,6033
1350,6335
1360,6186
1370,6270
1380,4704
1390,10303
1400,5873
1410,7889
1420,6395
1430,6466
1440,3911
1450,5142
1460,4284
1470,4947
1480,5121
1490,4149
1500,4743
1510,4684
1520,4954
1530,4330
1540,4629
1550,4385
1560,5618
1570,4578
1580,5588
1590,4970
1600,4844
1610,8703
1620,10668
1630,10116
1640,8189
1650,8489
1660,9153
1670,9048
1680,9704
1690,6125
1700,7120
1710,5998
1720,6374
1730,6892
1740,9620
1750,7556
1760,6085
1770,5731
1780,8340
1790,9023
1800,7244
1810,8655
1820,6016
1830,6378
1840,7214
1850,6731
1860,8012
1870,9259
1880,11023
1890,7633
1900,9855
1910,7111
1920,8090
1930,11511
1940,7821
1950,8368
1960,10466
1970,9354
1980,9072
1990,10647
2000,9531
2010,12111
2020,13917
2030,8563
2040,8717
2050,9547
2060,8304
2070,10576
2080,11346
2090,15643
2100,10991
2110,13173
2120,11372
2130,10512
2140,11101
2150,20093
2160,20490
2170,49680
2180,11026
2190,9645
2200,9474
2210,12680
2220,17694
2230,13452
2240,14138
2250,14583
2260,16304
2270,14056
2280,12560
2290,9787
2300,9696
2310,10365
2320,10586
2330,10566
2340,10377
2350,18810
2360,11309
2370,19241
2380,13006
2390,12988
2400,13961
2410,12994
2420,10982
2430,13713
2440,16671
2450,11606
2460,17760
2470,19486
2480,13518
2490,16218
2500,12873
2510,13449
2520,15034
2530,13092
2540,13583
2550,13076
2560,12689
2570,13779
2580,14000
2590,17194
2600,17906
2610,13288
2620,17520
2630,15599
2640,16623
2650,18552
2660,18362
2670,14730
2680,14718
2690,15243
2700,17857
2710,15590
2720,15842
2730,18288
2740,15314
2750,12529
2760,13783
2770,13211
2780,17798
2790,16862
2800,17689
2810,18028
2820,14725
2830,15796
2840,17054
2850,18367
2860,14685
2870,13707
2880,13340
2890,15891
2900,19397
2910,23282
2920,15543
2930,17354
2940,16310
2950,15373
2960,16176
2970,17130
2980,21500
2990,17293
3000,18810
3010,17428
3020,20398
3030,17090
3040,19005
3050,21473
3060,17504
3070,19691
3080,21523
3090,21057
3100,24557
3110,22308
3120,20620
3130,24444
3140,27028
3150,21269
3160,26462
3170,23115
3180,20360
3190,23459
3200,20308
3210,25029
3220,23505
3230,22177
3240,22036
3250,26673
3260,21972
3270,24262
3280,21239
3290,26498
3300,26711
3310,21718
3320,22009
3330,26513
3340,25546
3350,26020
3360,20005
3370,19352
3380,23774
3390,20825
3400,23893
3410,20614
3420,22006
3430,26063
3440,23093
3450,26438
3460,23721
3470,20597
3480,32277
3490,25117
3500,25555
3510,23998
3520,22546
3530,26694
3540,21174
3550,21337
3560,23323
3570,26390
3580,25007
3590,24188
3600,24856
3610,26645
3620,24319
3630,24011
3640,29325
3650,26178
3660,29078
3670,32183
3680,30060
3690,26089
3700,28956
3710,28114
3720,25983
3730,26923
3740,31260
3750,31898
3760,32674
3770,34876
3780,27076
3790,29769
3800,32197
3810,27646
3820,28924
3830,27277
3840,24913
3850,26037
3860,27032
3870,25724
3880,28658
3890,29825
3900,31272
3910,30232
3920,31042
3930,28275
3940,31510
3950,39029
3960,29733
3970,32063
3980,31235
3990,40282
4000,34532
4010,35899
4020,35195
4030,29738
4040,32940
4050,30214
4060,28741
4070,31370
4080,33659
4090,31514
4100,31564
4110,38396
4120,32059
4130,34485
