2650,485
2660,1737
2670,455
2680,459
2690,468
2700,468
2710,489
2720,367
2730,321
2740,319
2750,320
2760,323
2770,325
2780,350
2790,702
2800,485
2810,478
2820,399
2830,394
2840,460
2850,360
2860,331
2870,430
2880,352
2890,337
2900,379
2910,439
2920,471
2930,414
2940,453
2950,415
2960,509
2970,416
2980,973
2990,352
3000,358
3010,478
3020,803
3030,521
3040,633
3050,688
3060,707
3070,638
3080,623
3090,463
3100,433
3110,433
3120,600
3130,637
3140,630
3150,657
3160,534
3170,444
3180,531
3190,984
3200,535
3210,528
3220,549
3230,6160
3240,533
3250,1303
3260,709
3270,836
3280,711
3290,506
3300,799
3310,653
3320,921
3330,548
3340,509
3350,750
3360,1079
3370,465
3380,450
3390,472
3400,556
3410,453
3420,545
3430,1023
3440,555
3450,686
3460,543
3470,432
3480,617
3490,417
3500,479
3510,653
3520,624
3530,1214
3540,872
3550,584
3560,578
3570,897
3580,1086
3590,755
3600,568
3610,425
3620,430
3630,425
3640,441
3650,429
3660,453
3670,437
3680,441
3690,1046
3700,829
3710,1049
3720,2623
3730,591
3740,586
3750,596
3760,526
3770,539
3780,499
3790,452
3800,697
3810,661
3820,631
3830,1666
3840,642
3850,647
3860,759
3870,642
3880,532
3890,484
3900,548
3910,763
3920,925
3930,762
3940,1424
3950,700
3960,544
3970,796
3980,659
3990,696
4000,1894
4010,726
4020,737
4030,763
4040,670
4050,635
4060,700
4070,650
4080,586
4090,519
4100,526
4110,492
4120,491
4130,492
4140,513
4150,527
4160,619
4170,553
4180,987
4190,1961
4200,858
4210,1042
4220,997
4230,863
4240,944
4250,860
4260,869
4270,1853
4280,1451
4290,3498
4300,916
4310,1226
4320,932
4330,867
4340,842
4350,991
4360,877
4370,1033
4380,886
4390,1698
4400,923
4410,914
4420,1095
4430,1074
4440,5171
4450,773
4460,1015
4470,744
4480,923
4490,813
4500,1094
4510,948
4520,2344
4530,566
4540,548
4550,553
4560,812
4570,748
4580,703
4590,802
4600,1843
4610,1831
4620,561
4630,915
4640,813
4650,561
4660,830
4670,867
4680,812
4690,2056
4700,790
4710,956
4720,3098
4730,818
4740,860
4750,1806
4760,803
4770,828
4780,840
4790,5508
4800,1895
4810,1096
4820,3036
4830,782
4840,845
4850,856
4860,854
4870,4154
4880,1318
4890,1181
4900,911
4910,845
4920,863
4930,904
4940,870
4950,874
4960,935
4970,1026
4980,1052
4990,874
5000,1040
5010,1811
5020,1569
5030,10169
5040,897
5050,4983
5060,1370
5070,909
5080,1770
5090,1861
5100,1060
5110,914
5120,1766
5130,1954
5140,980
5150,3015
5160,931
5170,1013
5180,1001
5190,1916
5200,2612
5210,3849
5220,1999
5230,3708
5240,1694
5250,1366
5260,957
5270,1005
5280,1386
5290,1155
5300,897
5310,963
5320,1329
5330,1028
5340,1131
5350,933
5360,1137
5370,925
5380,974
5390,972
5400,881
5410,1112
5420,765
5430,710
5440,1025
5450,930
5460,1117
5470,1045
5480,945
5490,788
5500,962
5510,1035
5520,1181
5530,1107
5540,877
5550,1052
5560,994
5570,1144
5580,721
5590,1109
5600,1279
5610,1290
5620,911
5630,1406
5640,1759
5650,974
5660,1276
5670,848
5680,854
5690,1682
5700,938
5710,893
5720,845
5730,1332
5740,1073
5750,1938
5760,878
5770,1287
5780,1269
5790,1259
5800,1029
5810,898
5820,957
5830,2514
5840,2890
5850,1320
5860,2281
5870,1445
5880,1220
5890,919
5900,2498
5910,1035
5920,1174
5930,853
5940,1085
5950,1779
5960,764
5970,757
5980,742
5990,795
6000,927
6010,1224
6020,864
6030,1470
6040,940
6050,770
6060,910
6070,979
6080,768
6090,762
6100,759
6110,830
6120,4570
6130,2158
6140,1063
6150,5256
6160,1133
6170,1117
6180,2102
6190,879
6200,985
6210,2614
6220,781
6230,975
6240,794
6250,860
6260,2947
6270,2191
6280,1018
6290,850
6300,808
6310,860
6320,854
6330,782
6340,792
6350,1100
6360,1145
6370,1224
6380,4074
6390,1339
6400,791
6410,799
6420,1140
6430,862
6440,835
6450,870
6460,1088
6470,810
6480,1182
6490,1191
6500,1196
6510,986
6520,948
6530,1189
6540,911
6550,2140
6560,1035
6570,1357
6580,2927
6590,935
6600,1410
6610,1199
6620,1131
6630,1547
6640,1604
6650,1280
6660,1195
6670,1105
6680,828
6690,886
6700,856
6710,871
6720,846
6730,898
6740,1546
6750,837
6760,847
6770,1185
6780,1309
6790,1067
6800,1861
6810,1277
6820,1126
6830,853
6840,1703
6850,950
6860,1079
6870,857
6880,961
6890,1141
6900,1772
6910,890
6920,1034
6930,868
6940,875
6950,1979
6960,1065
6970,869
6980,873
6990,966
7000,1354
7010,1629
7020,1294
7030,1379
7040,11902
7050,1247
7060,936
7070,1126
7080,1992
7090,1202
7100,2131
7110,1418
7120,935
7130,1516
7140,1762
7150,2603
7160,1073
7170,1283
7180,1272
7190,2328
7200,1064
7210,1432
7220,1183
7230,2232
7240,1298
7250,1260
7260,1032
7270,2408
7280,1428
7290,1829
7300,1181
7310,2660
7320,1281
7330,1430
7340,3774
7350,3132
7360,1669
7370,1928
7380,1695
7390,1304
7400,1178
7410,2280
7420,1855
7430,1849
7440,1914
7450,1690
7460,1649
7470,2736
7480,1697
7490,1402
7500,1661
7510,1518
7520,1497
7530,1406
7540,1174
7550,1760
7560,1849
7570,1959
7580,1954
7590,1663
7600,1253
7610,1343
7620,1878
7630,1907
7640,1798
7650,1428
7660,2259
7670,1339
7680,986
7690,1116
7700,1166
7710,1730
7720,1570
7730,1364
7740,985
7750,1339
7760,1259
7770,1199
7780,1144
7790,1261
7800,1534
7810,1386
7820,1052
7830,1249
7840,1030
7850,1493
7860,1322
7870,1658
7880,1151
7890,1667
7900,1495
7910,1592
7920,1455
7930,1793
7940,1538
7950,1440
7960,1410
7970,5123
7980,2889
7990,1624
8000,1464
8010,3497
8020,1467
8030,1503
8040,4326
8050,1660
8060,1790
8070,1311
8080,1254
8090,1550
8100,1102
8110,1940
8120,1790
8130,1748
8140,1430
8150,1158
8160,1297
8170,1316
8180,1096
8190,2105
8200,1345
8210,1522
8220,1800
8230,1952
8240,1240
8250,2589
8260,2225
8270,1546
8280,2870
8290,3118
8300,1327
8310,1642
8320,2319
8330,1520
8340,1347
8350,1326
8360,2189
8370,1556
8380,1310
8390,1279
8400,1486
8410,2909
8420,1369
8430,3183
8440,2183
8450,5194
8460,3050
8470,1525
8480,1215
8490,1424
8500,1661
8510,1759
8520,4403
8530,1893
8540,2201
8550,1695
8560,1433
8570,1957
8580,1660
8590,1347
8600,2602
8610,1704
8620,1700
8630,2479
8640,1606
8650,1576
8660,1459
8670,1512
8680,1662
8690,2605
8700,2484
8710,1576
8720,1195
8730,1616
8740,1762
8750,1695
8760,1883
8770,2526
8780,1259
8790,1509
8800,2032
8810,1620
8820,1614
8830,3170
8840,3146
8850,3465
8860,3305
8870,1833
8880,8466
8890,1945
8900,2061
8910,4796
8920,2365
8930,1818
8940,1720
8950,16165
8960,2090
8970,5899
8980,2029
8990,2448
9000,1700
9010,1794
9020,1734
9030,9255
9040,1677
9050,2266
9060,1690
9070,2239
9080,1901
9090,1653
9100,1667
9110,5294
9120,18541
9130,1756
9140,1728
9150,1604
9160,1675
9170,2206
9180,1933
9190,2096
9200,2043
9210,1690
9220,1485
9230,1170
9240,1442
9250,1304
9260,1169
9270,1282
9280,1524
9290,1512
9300,1187
9310,1911
9320,1209
9330,1194
9340,1238
9350,2486
9360,1750
9370,1342
9380,1632
9390,2187
9400,1990
9410,1804
9420,1890
9430,1795
9440,2127
9450,1777
9460,2164
9470,1722
9480,1506
9490,1481
9500,1976
9510,2244
9520,2346
9530,1846
9540,1558
9550,1504
9560,1916
9570,2585
9580,1532
9590,1804
9600,2650
9610,3984
9620,2373
9630,2106
9640,2315
9650,2359
9660,2269
9670,2373
9680,4381
9690,2468
9700,1545
9710,1493
9720,1934
9730,2744
9740,1936
9750,1552
9760,1625
9770,2009
9780,1601
9790,1894
9800,1736
9810,1618
9820,1705
9830,1560
9840,1832
9850,2365
9860,1392
9870,1327
9880,1473
9890,1381
9900,1882
9910,1366
9920,1493
9930,1267
9940,1268
9950,1879
9960,1583
9970,1489
9980,1840
9990,1269
10000,1550
